,index,ID,doi,structure,E(S1),f(S1),E(T1),S-2T
375,669008,SUDXUM,10.1021/jo502206g,CC1(C)OC(=O)C(=CC(O)=CC=CN(Cc2ccccc2)Cc2ccccc2)C(=O)O1,2.975800018,1.5463,1.532636364,-0.0894727099999999
155,318391,IPUPOZ,10.1039/c0cp01282c,O=N(=O)C1=CC(=CC2=[N+]([O-])ON=C12)C#N,3.27730002,0.1494,1.5640123430000001,0.14927533399999993
364,56127,BIMPTS,10.1107/S0567740878010341,Cc1ccc(cc1)S(=O)(=O)C(Sc1ccccc1)=S=NC(C)(C)C,3.2137000189999996,0.0979,1.648185429,-0.08267083900000038
513,255847,GUBCOX,10.1002/adfm.201402678,CCCCCCN1c2ccccc2C(C)(C)C1=CC=C1SC(N=C1C(C)(C)C)=C(C#N)C#N,2.482300015,2.4116,1.330587748,-0.17887548099999995
796,637011,RUXMAA,10.1039/C5RA21947G,Cc1ccc(cc1)C1=C2SC(=C(c3ccc(C)cc3)C3=NC(=C(C4=CC=C(S4)C(C4=CC=CN4)(C4=CC=C1N4)c1ccc(C)cc1)c1ccc(C)cc1)C=C3)C=C2,1.9961000119999999,0.3425,1.172055852,-0.34801169200000004
339,810533,XALDUM,10.1002/anie.201612496,NC1=NN2N=[N+]([O-])N=C2N=[N+]1[O-],3.256600019,0.1488,1.662965293,-0.06933056700000018
122,153274,DUPRIP,10.1021/ja00279a056,c1ccc(cc1)C(c1ccccc1)=C1C=CC(C=C1)=C(c1ccccc1)c1ccccc1,2.8580000169999997,1.4348,1.355632835,0.14673434699999977
496,274475,HESCIR10,10.1016/0022-328X(94)05259-E,Clc1ccc(cc1)N1N=C2C(=CC(=CC2=C(C1c1ccccc1)c1ccccc1)Cl)C(=Cc1ccccc1)c1ccccc1,2.610700016,0.2498,1.389155085,-0.16761015400000012
533,831052,XOFREP,10.1016/S0040-4020(02)00443-X,CN1C(=O)C2=C(N(C)C(=O)C2=C1C1=CC=CO1)c1ccccc1,2.855200017,0.4626,1.529319568,-0.203439119
808,222100,FUDGUG,,COc1ccc(cc1)N1N=NC2=C1N=C1N(N(C)N=C1c1ccccc1)C2=O,2.8820000169999997,0.0119,1.618887203,-0.35577438900000047
194,69098,BUGFOY,,Clc1ccc(cc1)[N+]1=NOC(=O)[C-]1c1ccc(Cl)cc1,3.9184000230000002,0.2803,1.953552681,0.011294661000000428
528,362058,KANWEB,10.1039/c39890001102,N#CC(C#N)=C1C=CC(C2=NSN=C12)=C(C#N)C#N,3.5952000219999998,1.0656,1.8971404859999998,-0.19908094999999992
709,961152,YIFJUV,10.1039/C8QO00382C,Fc1ccc(cc1)C12N(C(=O)C3(CCN=C13)c1ccccc1N=O)c1ccccc1C2(F)F,0.9296000056,0.0001,0.6195512638,-0.30950252200000006
825,177656,EREHAM,10.1021/acs.cgd.6b00887,Fc1c(F)c(F)c(CN2C(=O)C3=C(N(Cc4c(F)c(F)c(F)c(F)c4F)C(=O)C3=C2c2ccccc2)c2ccccc2)c(F)c1F,3.2022000189999997,0.4462,1.78351962,-0.36483922100000044
537,593091,QOQMAL,10.1002/anie.200804228,CC(=C)C1CCC(C2CCC3C4OCC5(C=C23)C2CCC45C3OC(C)(C)OC4C(CCC234)C(C)(C)O)C1OC(=O)Nc1ccc(Br)cc1,3.40480002,0.0135,1.805364376,-0.20592873199999984
605,532558,PAHLUF,10.1021/ic00037a009,CC(C)(C)c1cc2N=C3C(=O)C(=CC(=C3Oc2c(c1)C(C)(C)C)C(C)(C)C)C(C)(C)C,2.374200014,0.2009,1.3121411509999998,-0.25008228799999976
315,78675,CALJUU,10.1021/ja00354a069,CC(C)(C)c1cc(c([As]=[As]C([Si](C)(C)C)[Si](C)(C)C)c(c1)C(C)(C)C)C(C)(C)C,2.652800016,0.0027,1.35084472,-0.04888942399999996
210,127520,DCINDG,10.1007/BF00440351,Clc1ccc2C(=O)C(Nc2c1)=C1Nc2cc(Cl)ccc2C1=O,2.576900015,0.3753,1.251220574,0.07445886700000015
771,525480,OVIWOH,10.1021/acs.joc.6b01654,CC(C)[Si](C#CC1=C2N=C3C=Cc4cc5ccccc5cc4C3=NC2=C(C#C[Si](C(C)C)(C(C)C)C(C)C)C2=NSN=C12)(C(C)C)C(C)C,2.432200015,0.3228,1.3845944559999999,-0.3369888969999999
386,948697,XIBFOG,10.1039/C8NJ00234G,COC(=O)C(=C)CC1CC(=O)[N-][N+]1=C1C(=O)N(Cc2ccccc2)c2ccccc12,3.33020002,0.0469,1.714908289,-0.09961655800000013
886,532474,PAHGAJ,10.1515/chempap-2015-0094,CCN(CC)P(N(CC)CC)(N(CC)CC)=C1C(=O)OC(=O)C1=C1OC(=O)C=C1,3.26420002,0.4562,1.827389271,-0.39057852199999976
9,238761,GEKKOY,,O=N(=O)C1=CC2=NOC3(CCCCC3)[N+](=C2C=C1)[O-],2.7791000169999998,0.0649,0.8212478731,1.1366042707999997
332,874678,YURHAU,10.1016/0022-328X(94)05259-E,Cc1cc(C)c(N2N=C3C(=CC(=CC3=C(C2c2ccccc2)c2ccccc2)C)C)c(C)c1,2.600700016,0.1433,1.330488699,-0.06027738200000021
765,472635,NAWCAP,,CN1CCN(C)C2=C(C#N)C(=C3SC=C(S3)c3ccccc3)C(=C12)C#N,3.023300018,0.7937,1.6794336230000002,-0.3355672280000004
527,798387,WOMYII,10.1038/ncomms5245,Cc1cc(C)c(c(C)c1)C(=[O+]B1OC(C)(C)C(C)(C)O1)[B-](=C=O)c1c(C)cc(C)cc1C,3.27030002,0.0022,1.7345535490000001,-0.1988070780000002
264,22445,AQOSIJ,10.1039/c1jm10643k,CC(C)[Si](C#Cc1c2cc3ccc(Br)cc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3ccc(Br)cc3cc12)(C(C)C)C(C)C,2.009600012,0.2305,1.00645226,-0.0033045080000002613
449,505815,OCUXES,10.1002/adfm.201602994,CCCCC(CC)CN1C(=O)C2=C(N(CC(CC)CCCC)C(=O)C2=C1C1=CC=C(Cl)S1)C1=CC=C(Cl)S1,2.594400016,0.6478,1.363158144,-0.13191627200000022
591,634526,RUNKES,10.1002/chem.201501399,COc1ccc(cc1)c1c2cc3ccccc3cc2c(c2cc3ccccc3cc12)C(F)(F)F,2.222800013,0.1143,1.232306484,-0.24181295499999989
26,587341,QITJIO,10.1016/j.poly.2014.01.027,N#CC(C#N)=C1C=CC2=NSSC2=C1,2.762800017,0.6005,0.9886315244,0.7855369682
369,326730,IWETOT,10.1023/A:1021399716771,c1cncc(c1)c1cnc(cn1)c1cccnc1,1.0157000059999999,0.0009,0.5500392092999999,-0.08437841260000001
380,72258,BUSSOX,10.1039/c39830000762,N#CC1CN(c2ccccc2)C23CCCCC12N=[N+]([N-]3)c1ccccc1,3.774000023,0.0112,1.9340238859999999,-0.09404774899999957
402,159567,ECIMEK,10.1039/c2ob26515j,CN(C)c1ccc(cc1)C(=CC=C(C#N)C(c1ccccc1)=C(C#N)C#N)C=C1C=C(OC(=C1)C(C)(C)C)C(C)(C)C,2.537700015,1.8419,1.321950855,-0.1062016950000002
510,635738,RUSFUH,10.1021/ol900838a,CCCCCCC1=CC=C(S1)c1c2cc3ccccc3cc2c(C2=CC=C(CCCCCC)S2)c2cc3ccccc3cc12,2.1924000130000003,0.1703,1.185280313,-0.17816061299999975
810,639724,SAGSID,10.1016/j.dyepig.2003.08.009,Cc1cc(cc(C)c1O)C(c1ccccc1)=C1C=C(C)C(=O)C(=C1)C,3.048800018,0.0447,1.702366834,-0.3559336499999999
383,332071,IZUHUI,10.3762/bjoc.10.178,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(c2ccc(I)cc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,2.114000013,0.2055,1.104456785,-0.09491355699999993
398,573933,QANCEP,10.1002/ejoc.201101447,CC1=CC(=C2N1[B-](F)(F)[N+]1=C(C)C=C(C)C1=C2C1=C(OC(=C1)Br)N1C(=O)CCC1=O)C,2.8376000169999998,0.4699,1.4711198580000002,-0.1046396990000007
594,292132,HUFRIL,10.1039/C5OB00889A,Oc1ccccc1C1=C2C=CC(=[N+]2[B-](F)(F)N2C(=CC=C12)Br)N1CCOCC1,2.825000017,0.6417,1.534245373,-0.24349072900000035
55,610622,RATYIX,10.1002/chem.201605104,CC(C)[Si](C(C)C)(C(C)C)C1=CC=C(S1)C1=C2C=C3SC(=O)C(=C3C=C2SC1=O)C1=CC=C(S1)[Si](C(C)C)(C(C)C)C(C)C,2.295100014,1.3244,0.9684360508,0.35822791240000007
309,881407,ZAWTEZ,10.1002/chem.201604099,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C)c2cc3ccccc3cc12)(C(C)C)C(C)C,2.111100013,0.1561,1.0779368409999999,-0.04477366899999957
12,362156,KAPBAH,10.1002/ejoc.201601648,CC(C)c1cccc(C(C)C)c1N1C=C[N+](=C1C1=C(C#N)C(=C([N-]1)[N+](=C(C#N)C#N)[C-](C#N)C#N)C#N)c1c(cccc1C(C)C)C(C)C,3.102700019,0.268,1.204948702,0.6928026149999997
536,951684,CIHYEA,10.1002/cptc.201700228,CN(C)c1ccc(cc1)N1c2ccccc2C(=O)C1=C1Nc2ccccc2C1=O,2.450000015,0.2475,1.327790146,-0.2055802769999997
607,782602,WEBKAP,10.1107/S0108768193007645,Clc1cccc(c1)C1=C2C(=O)NC(=C2C(=O)N1)c1cccc(Cl)c1,2.871800017,0.5198,1.561541386,-0.2512827550000001
722,169449,EKIWOK,10.1002/chem.200304586,CC1OC(=O)N(C1=C=C)S(=O)(=O)c1ccc(C)cc1,2.576400015,0.0015,1.4451697209999999,-0.31393942699999977
788,704972,TPDTPY,10.1107/S0567740880005110,S1C(=CC(C=C1c1ccccc1)=C1C=C(SC(=C1)c1ccccc1)c1ccccc1)c1ccccc1,2.520800015,0.0642,1.432426357,-0.34405269900000013
754,60204,BOCMUB,10.1107/S0567740882011157,CC(C)Nc1ccc(NC(C)C)c2C(=O)c3ccccc3C(=O)c12,2.494100015,0.2492,1.412569665,-0.33103931499999995
697,778504,WAMZOC,10.1039/C7TC00327G,O=C1NC2=C(SC(=C2)c2ccccc2)C1=C1C(=O)NC2=C1SC(=C2)c1ccccc1,2.420400014,0.7126,1.360610342,-0.3008206699999998
543,172236,EMETIB,10.1039/C6DT01249C,OC1=C2SSN=C2c2ccccc2C1=O,3.133700019,0.2645,1.671155648,-0.20861127700000015
351,50729,BESSID,10.1002/ejoc.201201714,COc1c2cc3ccccc3cc2c(OC)c2cc3ccccc3cc12,2.155400013,0.0843,1.115562295,-0.0757245769999999
423,105814,COQBUH,10.1039/C4CP02629B,COc1ccccc1C1=CC(=C(N1)N=C1N=C(C=C1c1ccccc1)c1ccccc1O)c1ccccc1,2.115100013,0.0361,1.1160877470000001,-0.11707548100000009
180,224868,FUPPIR,10.1002/aelm.201500072,CC(C)[Si](C#CC1=C2Oc3cccc(C#N)c3N=C2C(=C2Oc3cccc(C#N)c3N=C12)C#C[Si](C(C)C)(C(C)C)C(C)C)(C(C)C)C(C)C,2.580000015,0.4464,1.232245531,0.11550895299999997
157,473700,NAZBAR,,CN1C=CC(C=C1)=C1C(=C2N(C)CCN(C)C2=C1C#N)C#N,2.809300017,0.8625,1.3883562130000002,0.03258759099999953
581,637415,RUYVAI,10.1246/bcsj.75.1795,S1C=CC=C1C1=C2C=CC3=C4C(=C(S3)C3=CC=CS3)C=CC(=C24)S1,2.510900015,0.8751,1.374183381,-0.23746674700000003
712,863382,YIXPIF,10.1107/S1600536808005904,CCCCCCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(OC(=O)c2ccc(NN=[N+]([O-])c3ccccc3)cc2)cc1,3.859200023,1.1114,2.084649787,-0.310099551
227,672695,SUSREF,10.1515/znb-2015-0048,CC1(C)CNC(=C1O)C1=C(O)C(C)(C)CN1,3.159300019,0.23,1.384222885,0.39085424899999976
743,352460,JOXYEA,10.1016/0040-4039(92)88185-8,O=C1C(NC(=C1c1ccccc1)c1ccccc1)=C1NC(=C(C1=O)c1ccccc1)c1ccccc1,2.332300014,0.2159,1.32899561,-0.3256912060000001
588,237301,GEFBAU,10.1002/jhet.5570250238,CC(C)SC1=C2C(=S=C(SC(C)C)C2=C(SC(C)C)S1)SC(C)C,2.7015000160000002,0.2618,1.470947882,-0.24039574799999963
782,39997,BAMLEJ,10.1039/C6CE02582J,COc1ccccc1C1=CC(=C(N1)N=C1N=C(C=C1c1ccc(cc1)C#N)c1ccccc1OC)c1ccc(cc1)C#N,2.4177000140000002,0.7039,1.379934507,-0.3421689999999997
127,312624,ILISEB,10.1107/S1600536803019792,CCCCNC1=CC(=C2C(=O)C(=CC(=C2C1=O)O)NCCCC)O,2.412800014,0.4611,0.7837765986,0.8452468168
172,135514,DIFQEP,10.1002/ejoc.200700177,COc1cc(C)c(c(C)c1)C1=C2C=CC(C=C2Oc2ccccc12)=C(C#N)C#N,2.747500016,0.7803,1.3534953809999999,0.04050925400000027
276,598219,QUCBIZ,10.1016/S0022-328X(00)00671-9,CC(C)(C)c1cc(c([As]=[As]c2c(cc(cc2C(C)(C)C)C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C)C(C)(C)C,2.428900015,0.0,1.221912279,-0.014924543000000234
727,102886,COFTIA10,10.1107/S0108270185003067,Oc1ccccc1NN=[N+]([O-])c1ccccc1,3.880500023,0.6893,2.099584429,-0.318668835
681,61698,BOHYOM,10.1039/a905676i,N1C2=CC=C1C(=C1C=CC(=N1)C(=C1NC(=C(c3ccccc3)C3=CC=C(C2c2ccccc2)N3c2ccccc2)C=C1)c1ccccc1)c1ccccc1,2.120300013,0.4089,1.207036087,-0.29377216100000014
45,937603,CESHAM,,N#C[B-]1(C#N)N2C(=C3C=CC=CC3=C2c2ccccc2)N=C2[N+]1=C(c1ccccc1)c1ccccc21,2.167600013,0.7595,0.9309286939,0.30574262519999995
20,94634,CIHDAZ,10.1039/b704685e,CC(C)(C)OC(=O)Nc1ccc2[N+](=C(CBr)C(=[N+]([O-])c2c1)CBr)[O-],3.40770002,0.1171,1.150746344,1.1062073319999999
207,83127,CAXBEI,10.1039/c39840000057,S1N=C(N=C2SN=S=C2c2ccccc2)C(=N1)c1ccccc1,2.663100016,0.1047,1.314636162,0.03382769200000002
279,560530,POWDAI,10.1021/ol501889g,O=N(=O)c1ccc(C[N+]([O-])=C(C=Cc2ccccc2)c2ccccc2)cc1,3.736000022,0.0439,1.876811405,-0.017622788000000167
474,290404,HOZNER,10.1021/cg5010165,Brc1ccc(cc1)C1=C2C(=O)N(Cc3ccccc3)C(=C2C(=O)N1Cc1ccccc1)c1ccc(Br)cc1,2.640500016,0.6197,1.396436851,-0.15237368600000023
644,209040,FIHSIZ,10.1016/j.bmc.2004.06.033,COc1ccc(cc1)[N+]1=NOC(=C1C=NN=C1SC=C(N1c1ccccc1)c1ccccc1)[O-],3.39020002,0.4835,1.830543887,-0.27088775399999987
118,164843,EGOLIW,10.1021/ol801464k,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#Cc2ccc(C)cc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,1.975000012,0.3037,0.9731898797,0.028620252599999896
898,668786,SUCWIY,10.1055/s-0034-1378564,COC(=O)C1(CC(=[N+]([O-])C1C)C1=CC=CS1)C(=O)OC,4.129800025,0.0134,2.2637877769999997,-0.3977755289999996
793,835373,XOWDAQ,10.1039/C4SC02742F,COc1ccc(cc1)C1=C=C=C(C#CC(=C=C=C(C#CC(OC)(C#CC(OC)(C#C1)C(F)(F)F)C(F)(F)F)c1ccc(OC)cc1)c1ccccc1)c1ccccc1,2.1467000130000002,0.8596,1.246553821,-0.3464076289999998
575,669917,SUJHOW,10.1021/jo501969z,COC(=O)CCC1=C2N(C(=C1C)C#C[Si](C)(C)C)[B-](F)(F)[N+]1=C(C#C[Si](C)(C)C)C(=C(CCC(=O)OC)C1=C2C#C[Si](C)(C)C)C,2.3935000140000002,0.6294,1.313976014,-0.23445201399999993
234,773429,VUWYUJ,10.1002/ejoc.201500633,Cc1ccc(CC2=C(C=CS(=O)(=O)C2)c2ccccc2)cc1,2.718900016,0.1113,0.9615126581,0.7958746998000001
357,746091,VASQOY,10.1039/C6TC05076J,O=C1N(CCC23CC4CC(CC(C4)C2)C3)C(=C2C(=O)N(CCC34CC5CC(CC(C5)C3)C4)C(=C12)C1=CC=CS1)C1=CC=CS1,2.580800015,0.6124,1.329402148,-0.07800428100000012
426,46933,BEFXEQ,10.1016/S0040-4020(03)00574-X,Cc1ccc(cc1)[N+]1=NOC(=C1C=C(C#N)C(N)=O)[O-],3.789100023,0.4343,1.9539412319999998,-0.11878244099999957
795,414543,LIYPOZ,10.1016/j.orgel.2007.11.009,Clc1c2ccccc2c(Cl)c2c(Cl)c3ccccc3c(Cl)c12,2.496900015,0.1207,1.4216930980000002,-0.3464861810000004
826,54585,BIGXEW,10.1021/jo4006624,Cc1ccc(cc1)C1=C2SC(=C(c3ccc(C)cc3)C3=NC(=C(c4ccccc4)c4cccc5c4cccc5C(=C4C=CC1=N4)c1ccccc1)C=C3)C=C2,2.082400012,0.3636,1.22433246,-0.3662649080000002
244,640507,SAJNUM,,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,2.197400013,0.1004,0.7011342615999999,0.7951314898000004
299,634519,RUNJUH,10.1002/chem.201501399,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(c2cc3ccccc3cc12)C(F)(F)F)(C(C)C)C(C)C,2.075100012,0.1382,1.053613672,-0.03212733199999995
323,858122,YICVIR,10.1039/C3CC43270J,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(c2cc3ccccc3cc12)c1c2ccccc2cc2ccccc12)(C(C)C)C(C)C,2.089800013,0.2024,1.072038501,-0.05427698899999989
419,470412,NAPZAH,10.1039/c2jm14927c,CCCCN1c2ccccc2C(C)(C)C1=CC=C1SC(N=C1CCCC)=C(C#N)C#N,2.535300015,1.1799,1.324765328,-0.11423064100000024
675,359238,KAGGEG01,10.1039/C3SC51158H,c1cc2cccc3c4cc5cccc6cccc(c4cc(c1)c23)c56,2.572300015,0.6547,1.4308673619999999,-0.28943470899999957
160,141695,DNBZFX,10.1107/S0567740872004522,O=N(=O)C1=CC2=[N+]([O-])ON=C2C(=C1)N(=O)=O,2.921200017,0.1241,1.0483124320000001,0.8245751529999996
534,852290,YECZAH,,COc1ccc2CC3N(C)CCC45C(Oc1c24)C1(OC)C=CC35CC1S(=O)(=O)C=C,1.486000009,0.0006,0.8450958220999999,-0.20419163519999972
328,636655,RUWHAU,10.1039/C5TC03287C,F[B-]1(F)N(N=C(N=[N+]1c1ccccc1)c1ccc(cc1)C1CC2CC1C=C2)c1ccccc1,2.915600017,0.3607,1.485950335,-0.05630065300000009
890,255565,GOZFOS,10.1016/j.dyepig.2014.11.020,NC(=O)c1ccccc1NC(=O)c1cc2OCOc2cc1N=O,1.068900006,0.0003,0.7316646193,-0.39442923260000007
841,679686,TAPHAW,10.1039/C7QO00125H,Cc1ccc(C)c2c1c1ccccc1C2=C1c2ccccc2c2c(C)ccc(C)c12,2.508300015,0.4165,1.44026242,-0.372224825
582,748489,VAZPAO,10.1107/S160053680503984X,O=C1NC(=C2C(=O)NC(=C12)c1cccnc1)c1cccnc1,2.906900017,0.5111,1.572220984,-0.2375419510000003
59,703509,TOSYEH,10.1039/C4TC02467B,CC(C)OC1=CC(C(=O)c2ccccc12)=C1C=C(OC(C)C)c2ccccc2C1=O,2.263100014,0.4965,1.00941422,0.24427157399999988
553,589,ABELID,10.1107/S1600536804020082,OC1(Cc2ccccc2)c2ccccc2[N+]2=NOC(=C12)[O-],3.9838000239999998,0.0601,2.100753212,-0.21770639999999997
704,685035,TECKUH,10.1246/cl.1996.63,CCCCCCC1=NC2=C(C3=CC=CS3)C3=NSN=C3C(=C2N=C1CCCCCC)C1=CC=CS1,2.173900013,0.3484,1.239574373,-0.305248733
226,952870,EZOZEZ02,10.1107/S2053229614017549,FC1=C(F)C(=Nc2ccc(I)cc2)C(=C(F)C1=Nc1ccc(I)cc1)F,2.175500013,0.6072,0.8480882581,0.4793234968000002
680,174915,EPANEQ02,10.1021/jp410824u,CC(C)(C)OC(=O)N1C(=O)C2=C(N(C(=O)OC(C)(C)C)C(=O)C2=C1C1=CC=C(S1)C1=CC=CS1)C1=CC=C(S1)C1=CC=CS1,2.450800015,1.2704,1.37204892,-0.2932978249999998
802,313304,ILUWAP,10.1021/acs.joc.6b00414,CC1=CC(=C2C=C3[N+](=C(C4=C(C)c5ccccc5N4)c4ccccc34)[B-](F)(F)N12)C,2.505500015,0.7424,1.428737854,-0.351975693
469,728259,UMUTON,10.1016/j.tet.2016.05.069,CCCCCCCCc1ccc2NC(C(=O)c2c1)=C1Nc2ccc(CCCCCCCC)cc2C1=O,2.531800015,0.3975,1.341301143,-0.15080227099999988
889,290708,HPRDZN,10.1002/jhet.5570170343,CN1CCC2=NN(C)C(=O)C(=NNc3ccc(Br)cc3)C2=N1,3.2053000189999996,0.4728,1.799852982,-0.39440594500000037
532,729057,UNIHIJ,10.1021/ja107046s,CC(C)[Si](C#Cc1c2cc3cccnc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3cccnc3cc12)(C(C)C)C(C)C,2.189400013,0.2472,1.196183643,-0.20296727299999962
232,543407,PEMSAC,10.1002/chem.200600192,COC(=O)C(NC(=O)OCc1ccccc1)=CC1=CC=C(O1)c1cccc(c1)C(F)(F)F,3.183800019,0.2179,1.3491788390000001,0.4854423409999997
779,385445,KOWXAW,,OC1=C2C(=O)c3ccccc3C(=C2C(=O)C(=C1)Nc1ccccc1)Nc1ccccc1,2.567500015,0.3548,1.454693433,-0.3418868510000004
652,602690,QUTNOK,10.1002/chem.201503511,O=C(Nc1cccc2cc3cccc(NC(=O)OCc4ccccc4)c3[n+]([O-])c12)OCc1ccccc1,2.865500017,0.1755,1.570755161,-0.2760103049999998
444,59430,BMALAL,10.3891/acta.chem.scand.18-1642,BrC(C=O)C=O,1.806300011,0.0001,0.9687103415,-0.131120672
75,37291,BAFGOE,,CCCN(CCC)c1ccc(cc1)C(C#N)=C1C=CC(C=C1)=C(C#N)C#N,2.452800015,1.3866,1.016377613,0.42004478899999986
614,172253,EMEVOJ,10.1039/C6DT01249C,CC(=O)OC1=C2SSN=C2c2ccccc2C1=O,3.29190002,0.2896,1.772643229,-0.25338643800000016
623,209036,FIHSEV,10.1016/j.bmc.2004.06.033,CCOC(=O)C1=C(C)N(C(S1)=NN=CC1=C([O-])ON=[N+]1c1ccc(C)cc1)c1ccccc1,3.40520002,0.44299999999999995,1.8320739830000001,-0.25894794600000015
787,460391,MUKLIN,,CCOC(=O)CCCCN1C(=O)C2=C(N(CCCCC(=O)OCC)C(=O)C2=C1c1ccccc1OC)c1ccccc1OC,3.174700019,0.3128,1.759174138,-0.34364825700000035
499,669022,SUDZEY,10.1142/S1088424614500692,CC1=C2NC=C1C(C1=CC=C(N1)C(=C1C=CC(=N1)C(=C1NC(=C2c2ccccc2)C=C1)c1ccccc1)c1ccccc1)c1ccccc1,2.017000012,0.4798,1.09346012,-0.16992022800000006
217,627734,ROGFUP,10.1107/S1600536808028110,CC1(C)OC(=C(C#N)C#N)C(=C1C=CC=CC=CN1CCCC1)C#N,2.546500015,2.1222,1.267197739,0.012104536999999915
439,531155,PADDIH,10.1039/c39920000778,C[Si](C)(C)C1=CC=C(S1)C(=C=C=C(C1=CC=C(S1)[Si](C)(C)C)C1=CC=C(S1)[Si](C)(C)C)C1=CC=C(S1)[Si](C)(C)C,2.479000015,0.6993,1.301965181,-0.12493034699999983
670,370497,KENGUG,10.1039/b607013b,Cc1ccc(cc1)C1=C2SC(=C(c3ccc(C)cc3)C3=NC(=C(C4=CC=C(S4)C(C)(C4=CC=C1N4)c1ccccc1)c1ccc(C)cc1)C=C3)C=C2,1.985000012,0.4134,1.1363566920000001,-0.28771337200000024
541,797450,WOKCEF,10.1016/j.mencom.2008.11.002,CC1(C)C(=O)C(=Cc2ccccc2)C(=N1=O)C(F)(F)F,3.476700021,0.0477,1.84237839,-0.20805675899999976
390,43082,BAVKOB,10.1039/C7CP03121A,CCCCCC[N+]1=Nc2c([N-]1)c(C1=CC=CS1)c1N=[N+](CCCCCC)[N-]c1c2C1=CC=CS1,2.610100016,0.6276,1.3560328430000002,-0.10196567000000023
87,78993,CAMBIE,10.1039/C6CC08736A,CC(C)(C)c1cc(c([As]=C2c3cc(Br)ccc3c3ccc(Br)cc23)c(c1)C(C)(C)C)C(C)(C)C,3.004100018,0.0584,1.443443703,0.11721261199999988
477,177494,ERASIA,10.1002/anie.201101314,c1cc2cc3cc(ccc13)c1ccc3ccc(cc3c1)c1ccc3ccc(cc3c1)c1ccc3ccc(cc3c1)c1ccc3ccc(cc3c1)c1ccc3ccc2cc3c1,2.608700016,0.022000000000000002,1.382371831,-0.1560436460000001
177,940532,GEZHIF,10.1016/j.tet.2018.04.015,FC(F)(F)c1ccc(cc1)C1OP(=O)(Oc2ccccc2)[N-]C2=C1[N+](=NO2)c1ccccc1,4.081700024,0.2131,1.932598281,0.21650346199999992
51,703511,TOSYIL,10.1039/C4TC02467B,O=C1c2ccccc2C(=CC1=C1C=C(OC2CCCCC2)c2ccccc2C1=O)OC1CCCCC1,2.126900013,0.4149,0.8917214419,0.34345712920000016
346,451552,MOGSIM,10.1039/C4TC00550C,Fc1cc2NC(C(=O)c2cc1F)=C1Nc2cc(F)c(F)cc2C1=O,2.599300016,0.3121,1.336132612,-0.07296520800000028
755,887554,ZIFPIP,10.1039/C3OB41278D,CCN(CC)c1ccc(cc1)C=C1SC2=CC(SC2=C1)=C(C#N)C#N,2.0924000130000002,0.0165,1.2119363140000001,-0.331472615
317,200257,FECZOE01,10.1039/C5CE00300H,Clc1c2cc3ccccc3cc2c(Cl)c2cc3ccccc3cc12,2.1402000130000003,0.0851,1.094847628,-0.04949524299999952
641,157454,EBIGUR,10.1039/b001108h,CC(C)(C)OC(=O)N1C(=O)C2=C(N(C(=O)OC(C)(C)C)C(=O)C2=C1c1ccccc1)c1ccccc1,3.057400018,0.5241,1.663410471,-0.26942092399999984
259,292567,HUHCIY,10.1021/acs.joc.5b00493,CC12OCC(=Cc3cccc(c3)N(=O)=O)C1C=C(O)C=C2,3.2146000189999997,0.0874,1.475018406,0.2645632069999997
514,945348,PEWVEV,10.1016/j.tet.2018.03.019,OC(=O)C1=[N+]([N-]OC1=O)c1ccccc1,4.251500025,0.075,2.2152075630000003,-0.1789151010000003
794,218018,FONWUC,10.1039/C4TC02170C,CCCCC(CC)CN1C(=O)C(C2=C1C=C(S2)C1=Cc2ccccc2S1)=C1C(=O)N(CC(CC)CCCC)C2=C1SC(=C2)C1=Cc2ccccc2S1,2.1326000130000002,1.1079999999999999,1.239533284,-0.3464665549999997
366,755220,VEYPUL,10.1021/ja063519p,c1ccc2b(c1)n1ccccn1b1ccccc21,2.6955000160000004,0.2901,1.389749,-0.08399798399999936
171,711553,TUXCUK,,CCOc1c2ccccc2c(c2ccccc12)C1=C2C=CC(C=C2Oc2ccccc12)=C1C(=O)CC(C)(C)CC1=O,2.435700015,0.7118,1.206383558,0.022932899000000173
463,505819,OCUXIW,10.1002/adfm.201602994,CCCCCCCCN1C(=O)C2=C(N(CCCCCCCC)C(=O)C2=C1C1=CC=C(Cl)S1)C1=CC=C(Cl)S1,2.599800016,0.6618,1.372341714,-0.144883412
387,949815,ZETQUN,10.1021/acs.joc.7b03241,Fc1cc2cc3cc4cc5cc(F)c(F)cc5cc4cc3cc2cc1F,2.270700014,0.07,1.185316504,-0.099932994
